siteRef,AADT5yearsAgo,AADT4yearsAgo,AADT3yearsAgo,AADT2yearsAgo,AADT1yearAgo,Hol_type,day,month,hour,dayOfweek,Conditions,lane,Maximum Temperature,predictions,actual
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,0,3,"Rain, Partially cloudy",Inc,15.1,105.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,1,3,"Rain, Partially cloudy",Inc,15.1,72.4,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,2,3,"Rain, Partially cloudy",Inc,15.1,38.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,3,3,"Rain, Partially cloudy",Inc,15.1,38.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,4,3,"Rain, Partially cloudy",Inc,15.1,85.8,62.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,5,3,"Rain, Partially cloudy",Inc,15.1,478.8,449.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,6,3,"Rain, Partially cloudy",Inc,15.1,1734.6,1561.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,7,3,"Rain, Partially cloudy",Inc,15.1,2235.6,2158.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,8,3,"Rain, Partially cloudy",Inc,15.1,2034.0,1948.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,9,3,"Rain, Partially cloudy",Inc,15.1,1720.6,1785.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,10,3,"Rain, Partially cloudy",Inc,15.1,1600.0,1695.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,11,3,"Rain, Partially cloudy",Inc,15.1,1672.4,1680.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,12,3,"Rain, Partially cloudy",Inc,15.1,1825.6,1801.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,13,3,"Rain, Partially cloudy",Inc,15.1,1957.4,1900.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,14,3,"Rain, Partially cloudy",Inc,15.1,2402.0,2536.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,15,3,"Rain, Partially cloudy",Inc,15.1,2597.2,2751.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,16,3,"Rain, Partially cloudy",Inc,15.1,2581.0,2595.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,17,3,"Rain, Partially cloudy",Inc,15.1,2651.6,2773.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,18,3,"Rain, Partially cloudy",Inc,15.1,2326.0,2713.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,19,3,"Rain, Partially cloudy",Inc,15.1,1506.6,1728.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,20,3,"Rain, Partially cloudy",Inc,15.1,1067.6,1208.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,21,3,"Rain, Partially cloudy",Inc,15.1,903.6,920.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,22,3,"Rain, Partially cloudy",Inc,15.1,675.4,4.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,29,8,23,3,"Rain, Partially cloudy",Inc,15.1,379.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,0,4,Partially cloudy,Inc,15.5,186.4,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,1,4,Partially cloudy,Inc,15.5,117.6,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,2,4,Partially cloudy,Inc,15.5,75.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,3,4,Partially cloudy,Inc,15.5,87.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,4,4,Partially cloudy,Inc,15.5,228.6,28.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,5,4,Partially cloudy,Inc,15.5,732.6,449.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,6,4,Partially cloudy,Inc,15.5,1644.2,1525.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,7,4,Partially cloudy,Inc,15.5,2133.2,2033.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,8,4,Partially cloudy,Inc,15.5,2027.0,1967.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,9,4,Partially cloudy,Inc,15.5,1756.4,1761.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,10,4,Partially cloudy,Inc,15.5,1660.6,1705.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,11,4,Partially cloudy,Inc,15.5,1637.6,1760.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,12,4,Partially cloudy,Inc,15.5,1796.4,1964.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,13,4,Partially cloudy,Inc,15.5,1957.4,2067.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,14,4,Partially cloudy,Inc,15.5,2309.0,2665.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,15,4,Partially cloudy,Inc,15.5,2534.8,2748.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,16,4,Partially cloudy,Inc,15.5,2632.0,2711.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,17,4,Partially cloudy,Inc,15.5,2605.0,2825.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,18,4,Partially cloudy,Inc,15.5,2290.6,2442.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,19,4,Partially cloudy,Inc,15.5,1593.6,1528.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,20,4,Partially cloudy,Inc,15.5,1133.2,1018.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,21,4,Partially cloudy,Inc,15.5,879.6,948.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,22,4,Partially cloudy,Inc,15.5,667.0,955.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolDay,30,8,23,4,Partially cloudy,Inc,15.5,374.8,571.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,0,5,"Rain, Partially cloudy",Inc,14.5,363.8,330.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,1,5,"Rain, Partially cloudy",Inc,14.5,209.0,227.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,2,5,"Rain, Partially cloudy",Inc,14.5,144.0,172.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,3,5,"Rain, Partially cloudy",Inc,14.5,121.8,125.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,4,5,"Rain, Partially cloudy",Inc,14.5,144.4,122.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,5,5,"Rain, Partially cloudy",Inc,14.5,277.2,238.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,6,5,"Rain, Partially cloudy",Inc,14.5,637.6,595.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,7,5,"Rain, Partially cloudy",Inc,14.5,1049.0,1009.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,8,5,"Rain, Partially cloudy",Inc,14.5,1422.2,1420.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,9,5,"Rain, Partially cloudy",Inc,14.5,1693.8,1772.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,10,5,"Rain, Partially cloudy",Inc,14.5,1947.6,2156.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,11,5,"Rain, Partially cloudy",Inc,14.5,2166.8,2202.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,12,5,"Rain, Partially cloudy",Inc,14.5,2251.0,2396.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,13,5,"Rain, Partially cloudy",Inc,14.5,2231.4,2334.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,14,5,"Rain, Partially cloudy",Inc,14.5,2105.2,2289.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,15,5,"Rain, Partially cloudy",Inc,14.5,1977.2,2185.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,16,5,"Rain, Partially cloudy",Inc,14.5,1886.2,2064.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,17,5,"Rain, Partially cloudy",Inc,14.5,1741.6,1859.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,18,5,"Rain, Partially cloudy",Inc,14.5,1404.8,1528.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,19,5,"Rain, Partially cloudy",Inc,14.5,1069.0,1198.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,20,5,"Rain, Partially cloudy",Inc,14.5,872.8,899.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,21,5,"Rain, Partially cloudy",Inc,14.5,852.8,813.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,22,5,"Rain, Partially cloudy",Inc,14.5,752.2,784.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,31,8,23,5,"Rain, Partially cloudy",Inc,14.5,601.8,548.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,1,9,0,6,Clear,Inc,15.1,358.8,386.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,1,9,1,6,Clear,Inc,15.1,258.2,251.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,1,9,2,6,Clear,Inc,15.1,151.4,160.0
